available_bikes,month,day,hour,day_of_the_week,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_last_hour,clouds_all,weather_main,available_bikes_1h
18,8,23,2,4,16.4,15.27,1020,82,3.1,210,0.0,40,1,18
18,8,23,3,4,15.67,14.6,1020,87,3.1,210,0.0,20,1,18
18,8,23,4,4,15.25,14.74,1020,87,2.1,220,0.0,20,1,12
12,8,23,5,4,14.9,14.28,1021,87,2.1,230,0.0,20,1,5
5,8,23,6,4,14.48,14.83,1021,93,1.0,0,0.0,20,1,6
6,8,23,7,4,15.66,13.94,1021,82,3.6,200,0.0,20,1,1
1,8,23,8,4,17.3,15.46,1022,72,3.6,210,0.0,20,1,0
0,8,23,9,4,18.12,15.56,1021,68,4.6,210,0.0,20,1,0
0,8,23,10,4,19.17,15.51,1021,64,6.2,200,0.0,20,1,1
1,8,23,11,4,20.33,17.79,1021,64,5.1,210,0.0,20,1,0
0,8,23,12,4,20.44,18.28,1020,64,4.6,210,0.0,40,1,0
0,8,23,13,4,20.31,18.46,1021,64,4.1,170,0.0,75,1,1
1,8,23,14,4,20.72,19.03,1020,60,3.6,230,0.0,75,1,20
20,8,23,15,4,19.79,18.44,1020,68,3.6,220,0.0,75,1,9
9,8,23,16,4,19.83,16.97,1019,72,6.2,150,0.0,75,1,6
6,8,23,17,4,18.35,15.36,1019,72,5.7,150,0.0,75,1,21
21,8,23,18,4,17.68,15.97,1018,67,3.1,90,0.0,75,1,22
22,8,23,19,4,16.49,15.43,1018,77,2.6,150,0.0,75,1,22
22,8,23,20,4,14.56,13.84,1018,87,2.1,130,0.0,75,1,24
24,8,23,21,4,13.98,13.85,1019,87,1.0,0,0.0,40,1,25
25,8,23,22,4,14.02,12.98,1018,76,1.5,0,0.0,75,1,26
26,8,23,23,4,13.15,11.06,1018,81,3.03,182,0.0,75,1,26
26,8,24,0,5,12.06,11.67,1018,93,1.0,0,0.0,75,1,26
26,8,24,1,5,11.91,11.8,1018,100,1.0,0,0.0,75,1,26
26,8,24,2,5,11.87,10.98,1017,100,2.1,350,0.0,75,1,26
26,8,24,3,5,12.21,11.87,1017,93,1.0,0,0.0,75,1,26
26,8,24,4,5,12.15,11.44,1017,93,1.5,0,0.0,75,1,26
26,8,24,5,5,12.65,10.96,1016,93,3.1,140,0.0,75,1,26
26,8,24,6,5,14.32,12.83,1016,87,3.1,140,0.0,75,1,24
24,8,24,7,5,16.08,14.49,1016,82,3.6,140,0.0,40,1,18
18,8,24,8,5,16.61,14.49,1016,82,4.6,130,0.0,40,1,14
14,8,24,9,5,18.94,16.92,1016,77,5.1,140,0.0,40,1,13
13,8,24,10,5,19.56,17.73,1016,72,4.6,140,0.0,75,1,11
11,8,24,11,5,20.46,18.27,1016,68,5.1,140,0.0,75,1,10
10,8,24,12,5,21.22,19.64,1016,68,4.6,130,0.0,75,1,8
8,8,24,13,5,21.4,19.11,1016,68,5.7,130,0.0,75,1,3
3,8,24,14,5,21.44,18.83,1015,64,5.7,120,0.0,40,1,19
19,8,24,15,5,20.95,18.28,1015,60,5.1,130,0.0,75,1,19
19,8,24,16,5,20.61,18.85,1015,64,4.1,120,0.0,91,1,19
19,8,24,17,5,19.46,16.83,1015,72,5.7,110,0.0,81,1,20
20,8,24,18,5,18.85,18.54,1014,72,2.1,120,0.0,95,1,23
23,8,24,19,5,18.46,17.68,1014,77,3.1,100,0.0,97,1,19
19,8,24,20,5,16.4,15.97,1014,82,2.1,90,0.0,96,1,18
18,8,24,21,5,15.66,13.54,1015,87,4.6,80,0.0,40,1,17
17,8,24,22,5,14.62,14.69,1015,87,1.0,0,0.0,40,1,16
16,8,24,23,5,13.33,13.67,1015,93,0.5,0,0.0,20,1,16
16,8,25,0,6,12.88,12.73,1015,93,1.0,0,0.0,20,1,16
16,8,25,1,6,13.04,12.94,1015,93,1.0,310,0.0,20,1,16
16,8,25,2,6,12.56,11.97,1015,93,1.5,0,0.0,75,1,16
16,8,25,3,6,12.45,12.26,1015,100,1.35,213,0.0,75,1,16
16,8,25,4,6,13.23,13.19,1015,100,1.5,280,0.0,75,6,15
15,8,25,5,6,14.12,14.38,1016,100,1.5,0,0.0,75,4,15
15,8,25,6,6,14.53,14.13,1016,93,2.1,250,0.0,75,4,14
14,8,25,7,6,15.64,16.02,1016,100,2.1,240,0.0,75,4,12
12,8,25,8,6,15.94,16.43,1017,100,2.1,240,0.0,75,3,12
12,8,25,9,6,15.83,14.47,1017,93,4.1,270,0.0,75,3,9
9,8,25,10,6,16.53,16.12,1017,93,3.1,270,0.0,75,4,7
7,8,25,11,6,17.41,17.0,1017,88,3.1,230,0.0,75,1,6
6,8,25,12,6,18.42,18.04,1017,88,3.6,250,0.0,75,1,3
3,8,25,13,6,18.72,17.68,1018,82,4.1,260,0.0,75,1,3
3,8,25,14,6,18.83,17.82,1018,77,3.6,220,0.0,75,1,1
1,8,25,15,6,19.11,17.13,1018,72,4.6,220,0.0,40,1,0
0,8,25,16,6,19.42,18.62,1018,77,3.6,250,0.0,20,1,1
1,8,25,17,6,20.03,19.41,1018,72,3.1,270,0.0,20,1,0
0,8,25,18,6,19.91,18.55,1018,72,4.1,280,0.0,40,1,1
1,8,25,19,6,17.99,17.74,1018,82,2.6,310,0.0,100,9,1
1,8,25,20,6,15.95,16.09,1019,87,1.5,320,0.0,75,1,2
2,8,25,21,6,15.98,16.07,1019,93,2.1,310,0.0,75,1,1
1,8,25,22,6,15.51,15.86,1019,93,1.5,320,0.0,75,1,1
1,8,25,23,6,13.52,13.57,1019,93,1.0,270,0.0,40,1,1
1,8,26,0,0,14.23,12.68,1019,93,3.6,260,0.0,20,1,1
1,8,26,1,0,14.04,12.78,1019,93,3.1,260,0.0,75,1,1
1,8,26,2,0,13.25,11.74,1019,93,3.1,240,0.0,75,1,1
1,8,26,3,0,12.18,10.71,1019,93,2.6,250,0.0,40,1,1
1,8,26,4,0,11.89,10.34,1019,93,2.6,260,0.0,40,1,0
0,8,26,5,0,10.82,8.97,1018,93,2.6,250,0.0,40,1,0
0,8,26,6,0,11.85,9.58,1018,93,3.6,270,0.0,75,1,6
6,8,26,7,0,12.85,10.23,1019,87,4.1,280,0.0,75,1,0
0,8,26,8,0,13.97,11.67,1019,87,4.1,270,0.0,20,1,2
2,8,26,9,0,16.0,14.44,1019,77,3.1,280,0.0,20,1,0
0,8,26,10,0,17.02,15.8,1018,72,2.6,230,0.0,20,1,0
0,8,26,11,0,18.46,16.7,1018,63,3.1,230,0.0,20,1,17
17,8,26,12,0,19.49,17.99,1017,72,4.1,150,0.0,20,1,11
11,8,26,13,0,19.34,17.44,1017,72,4.6,150,0.0,20,1,9
9,8,26,14,0,19.75,18.03,1017,68,4.1,150,0.0,20,1,8
8,8,26,15,0,19.44,18.62,1017,72,3.1,140,0.0,20,1,0
0,8,26,16,0,20.02,20.1,1016,72,2.1,130,0.0,20,1,7
7,8,26,17,0,19.13,19.29,1016,82,2.6,130,0.0,20,1,10
10,8,26,18,0,18.96,19.06,1016,82,2.6,140,0.0,20,1,9
9,8,26,19,0,17.22,17.47,1016,82,1.5,0,0.0,20,1,9
9,8,26,20,0,14.39,14.39,1016,87,1.0,170,0.0,20,1,20
20,8,26,21,0,13.76,13.53,1016,93,1.5,260,0.0,20,1,27
27,8,26,22,0,13.01,12.13,1016,93,2.1,290,0.0,20,1,31
31,8,26,23,0,13.13,11.69,1016,81,2.1,220,0.0,40,1,35
35,8,27,0,1,12.73,11.77,1016,93,2.1,240,0.0,20,1,35
35,8,27,1,1,13.32,12.18,1016,93,2.6,230,0.0,20,1,35
35,8,27,2,1,12.84,11.27,1015,87,2.6,230,0.0,20,1,35
35,8,27,3,1,12.77,11.53,1015,87,2.1,240,0.0,20,1,35
35,8,27,4,1,12.64,11.36,1015,87,2.1,220,0.0,20,1,34
34,8,27,5,1,11.98,11.22,1015,93,1.5,0,0.0,40,1,28
28,8,27,6,1,12.16,10.4,1015,87,2.6,210,0.0,75,1,27
27,8,27,7,1,13.91,13.76,1015,87,1.0,0,0.0,75,1,0
0,8,27,8,1,15.6,14.27,1015,77,2.6,180,0.0,75,1,0
0,8,27,9,1,16.56,15.98,1015,72,1.5,0,0.0,75,1,18
18,8,27,10,1,18.06,17.15,1014,72,2.6,130,0.0,75,1,12
12,8,27,11,1,18.63,18.39,1014,68,1.5,0,0.0,75,1,12
12,8,27,12,1,19.58,17.86,1013,64,3.6,160,0.0,75,1,9
9,8,27,13,1,19.79,18.09,1013,68,4.1,110,0.0,75,1,9
9,8,27,14,1,20.04,18.89,1012,56,2.1,160,0.0,75,1,6
6,8,27,15,1,18.93,16.61,1012,68,4.6,220,0.0,75,1,19
19,8,27,16,1,18.37,16.23,1012,68,4.1,220,0.0,75,1,24
24,8,27,17,1,17.59,15.14,1011,72,4.6,210,0.0,75,1,20
20,8,27,18,1,16.96,15.34,1011,77,3.6,190,0.0,75,3,24
24,8,27,19,1,16.38,13.93,1011,72,4.1,190,0.0,75,1,24
24,8,27,20,1,16.03,12.78,1011,72,5.1,190,0.0,75,1,24
24,8,27,21,1,15.75,12.77,1010,72,4.6,200,0.0,75,1,23
23,8,27,22,1,15.78,13.51,1010,72,3.6,180,0.0,75,1,27
27,8,27,23,1,15.77,13.09,1009,77,4.6,150,0.0,75,1,27
27,8,28,0,2,15.68,12.5,1009,82,5.7,160,0.0,75,1,28
28,8,28,1,2,16.18,13.67,1008,72,4.1,190,0.0,75,1,28
28,8,28,2,2,15.4,11.15,1008,77,6.7,210,0.0,75,1,28
28,8,28,3,2,14.52,9.62,1008,76,7.2,220,0.0,75,1,28
28,8,28,4,2,14.28,10.01,1008,76,6.2,240,0.0,75,1,24
24,8,28,5,2,12.88,8.5,1008,81,6.2,240,0.0,75,1,19
19,8,28,6,2,12.05,8.79,1009,93,5.1,250,0.0,75,3,21
21,8,28,7,2,11.68,8.4,1010,87,4.6,250,0.0,75,3,0
0,8,28,8,2,12.25,7.3,1010,87,7.2,270,0.0,75,1,0
0,8,28,9,2,12.95,10.06,1011,81,4.1,260,0.0,75,1,4
4,8,28,10,2,15.01,11.49,1011,72,5.1,260,0.0,75,1,4
4,8,28,11,2,15.79,10.76,1011,62,6.7,270,0.0,40,1,16
16,8,28,12,2,16.68,11.97,1011,58,6.2,270,0.0,40,1,13
13,8,28,13,2,17.4,13.12,1012,45,4.6,260,0.0,40,1,7
7,8,28,14,2,17.59,14.98,1012,59,3.6,240,0.0,75,1,0
0,8,28,15,2,17.88,14.45,1012,51,4.1,250,0.0,75,1,15
15,8,28,16,2,17.38,14.1,1012,55,4.1,250,0.0,75,1,11
11,8,28,17,2,16.93,14.41,1012,63,3.6,250,0.0,40,1,11
11,8,28,18,2,15.77,13.38,1012,76,4.1,260,0.3,40,2,8
8,8,28,19,2,14.5,13.76,1012,87,2.1,250,0.0,40,1,7
7,8,28,20,2,14.19,13.54,1013,76,1.0,0,0.0,40,1,6
6,8,28,21,2,13.17,12.16,1013,81,1.5,0,0.0,40,1,2
2,8,28,22,2,12.86,11.64,1013,87,2.1,230,0.0,40,1,5
5,8,28,23,2,13.17,11.39,1013,81,2.6,230,0.0,40,1,8
8,8,29,0,3,13.1,10.95,1013,81,3.1,230,0.0,40,1,9
9,8,29,1,3,12.89,10.69,1013,81,3.1,210,0.0,40,1,9
9,8,29,2,3,12.6,9.62,1013,81,4.1,220,0.0,75,1,9
9,8,29,3,3,12.44,9.42,1013,81,4.1,230,0.0,75,1,9
9,8,29,4,3,12.42,9.75,1013,81,3.6,220,0.0,75,1,4
4,8,29,5,3,12.76,9.58,1013,76,4.1,200,0.0,75,1,0
0,8,29,6,3,12.9,9.4,1013,76,4.6,200,0.0,75,1,6
6,8,29,7,3,13.7,10.05,1013,76,5.1,210,0.0,75,1,0
0,8,29,8,3,14.22,9.37,1012,72,6.7,210,0.0,75,1,0
0,8,29,9,3,15.07,10.67,1012,76,6.7,210,0.0,75,1,0
0,8,29,10,3,15.95,11.91,1012,72,6.2,220,0.0,75,1,0
0,8,29,11,3,17.31,13.3,1012,72,6.7,220,0.0,75,1,19
19,8,29,12,3,17.75,12.49,1013,67,8.2,220,0.0,75,1,17
17,8,29,13,3,18.83,14.3,1012,63,7.2,230,0.0,75,1,13
13,8,29,14,3,18.94,14.79,1013,63,6.7,230,0.0,75,1,6
6,8,29,15,3,18.51,15.36,1013,63,5.1,230,0.14,75,2,15
15,8,29,16,3,17.26,15.38,1013,77,4.1,230,0.0,75,1,10
10,8,29,17,3,17.49,14.66,1013,72,5.1,230,0.0,75,1,9
9,8,29,18,3,17.56,14.77,1013,67,4.6,230,0.0,75,1,9
9,8,29,19,3,16.96,13.97,1013,72,5.1,210,0.0,75,1,5
5,8,29,20,3,16.57,14.17,1014,72,4.1,230,0.0,75,1,3
3,8,29,21,3,16.43,13.99,1014,72,4.1,220,0.0,75,1,2
2,8,29,22,3,16.03,13.08,1014,77,5.1,220,0.0,75,1,2
2,8,29,23,3,15.62,12.55,1014,77,5.1,210,0.0,75,1,3
3,8,30,0,4,15.45,12.04,1014,72,5.1,210,0.0,75,1,3
3,8,30,1,4,15.83,11.75,1014,72,6.2,200,0.0,75,1,3
3,8,30,2,4,15.92,11.17,1014,72,7.2,200,0.0,75,1,3
3,8,30,3,4,15.75,11.6,1013,77,6.7,210,0.0,75,1,3
3,8,30,4,4,15.81,11.32,1013,77,7.2,210,0.0,75,1,0
0,8,30,5,4,15.88,11.41,1011,77,7.2,210,0.0,75,1,1
1,8,30,6,4,15.86,11.39,1011,77,7.2,210,0.5,75,2,3
3,8,30,7,4,16.22,12.16,1011,82,7.2,210,0.0,75,1,0
0,8,30,8,4,16.53,11.91,1013,77,7.7,220,0.0,75,1,0
0,8,30,9,4,15.99,12.16,1011,87,7.2,220,0.0,75,1,0
0,8,30,10,4,16.8,12.26,1013,77,7.7,220,0.0,75,1,0
0,8,30,11,4,17.0,12.07,1013,82,8.8,220,0.5,75,2,0
0,8,30,12,4,17.75,13.53,1013,72,7.2,220,0.0,75,1,0
0,8,30,13,4,18.73,14.53,1013,68,7.2,210,0.0,75,1,0
0,8,30,14,4,18.82,14.99,1011,68,6.7,210,0.0,75,1,1
1,8,30,15,4,19.24,14.9,1012,64,7.2,220,0.0,75,1,0
0,8,30,16,4,19.38,15.08,1012,64,7.2,210,0.0,75,1,24
24,8,30,17,4,19.01,14.54,1011,68,7.7,200,0.0,75,1,22
22,8,30,18,4,18.4,14.1,1011,68,7.2,200,0.0,75,1,25
25,8,30,19,4,17.44,13.12,1011,72,7.2,200,0.0,75,1,24
24,8,30,20,4,16.97,12.86,1011,72,6.7,200,0.0,75,1,24
24,8,30,21,4,16.48,11.88,1008,72,7.2,210,0.0,99,1,25
25,8,30,22,4,16.52,11.24,1007,72,8.2,200,0.0,75,1,23
23,8,30,23,4,16.47,11.52,1008,72,7.7,210,0.0,75,1,25
25,8,31,0,5,16.71,11.06,1007,72,8.8,200,0.0,75,1,25
25,8,31,1,5,16.81,11.61,1007,72,8.2,190,0.0,75,1,25
25,8,31,2,5,16.34,12.01,1006,77,7.2,190,1.6,75,2,25
25,8,31,3,5,15.35,11.37,1003,82,6.7,190,1.19,75,2,25
25,8,31,4,5,15.81,11.62,1002,82,7.2,170,1.52,75,2,24
24,8,31,5,5,15.83,12.0,1000,82,6.7,200,0.51,75,2,23
23,8,31,6,5,12.4,6.02,1003,87,9.3,270,1.02,75,2,21
21,8,31,7,5,12.13,7.84,1005,87,6.2,260,0.0,40,1,19
19,8,31,8,5,12.55,5.92,1006,81,9.3,270,0.0,75,1,15
15,8,31,9,5,13.24,6.44,1007,81,9.8,270,0.0,40,1,12
12,8,31,10,5,13.93,6.09,1007,71,10.8,280,0.0,40,1,13
13,8,31,11,5,14.53,9.06,1009,72,7.7,270,0.25,20,2,16
16,8,31,12,5,15.93,11.23,1009,67,6.7,270,0.0,20,1,15
15,8,31,13,5,15.97,9.7,1010,58,8.2,270,0.0,20,1,15
15,8,31,14,5,16.13,8.7,1009,51,9.3,290,0.0,20,1,17
17,8,31,15,5,16.62,10.31,1009,55,8.2,290,0.0,20,1,15
15,8,31,16,5,15.07,7.64,1010,67,10.3,290,0.3,20,2,12
12,8,31,17,5,15.26,8.58,1011,67,9.3,280,0.0,20,1,14
14,8,31,18,5,14.48,9.08,1011,67,7.2,280,0.0,20,1,15
15,8,31,19,5,12.97,8.9,1012,71,5.1,270,0.0,20,1,14
14,8,31,20,5,12.24,9.17,1013,81,4.1,270,0.0,20,1,8
8,8,31,21,5,11.52,7.16,1014,81,5.7,270,0.0,20,1,9
9,8,31,22,5,11.22,7.9,1014,81,4.1,250,0.0,42,1,10
10,8,31,23,5,10.77,5.88,1014,81,6.2,260,0.0,18,1,11
11,9,1,0,6,10.2,6.55,1015,87,4.6,260,0.0,19,1,11
11,9,1,1,6,9.61,5.71,1015,93,5.1,260,0.0,25,1,11
11,9,1,2,6,9.34,4.37,1015,87,6.2,270,0.0,22,1,11
11,9,1,3,6,9.2,4.2,1016,87,6.2,260,0.0,24,1,11
11,9,1,4,6,8.92,4.97,1016,87,4.6,260,0.0,18,1,11
11,9,1,5,6,9.08,4.82,1016,87,5.1,250,0.0,26,1,9
9,9,1,6,6,9.09,5.18,1017,87,4.6,250,0.0,75,1,10
10,9,1,7,6,9.93,5.2,1017,81,5.7,260,0.0,75,1,7
7,9,1,8,6,11.19,5.35,1018,81,7.7,270,0.0,75,1,6
6,9,1,9,6,12.49,5.96,1018,76,8.8,280,0.0,75,1,5
5,9,1,10,6,14.37,7.82,1018,67,8.8,290,0.0,75,1,3
3,9,1,11,6,14.98,7.6,1018,62,9.8,280,0.0,75,1,1
1,9,1,12,6,15.46,8.48,1019,55,8.8,280,0.0,75,1,0
0,9,1,13,6,15.76,9.44,1019,58,8.2,280,0.0,75,1,0
0,9,1,14,6,16.23,10.71,1019,58,7.2,280,0.0,75,1,15
15,9,1,15,6,16.24,11.59,1019,48,5.1,270,0.0,75,1,9
9,9,1,16,6,15.48,10.85,1019,58,5.7,260,0.0,75,1,8
8,9,1,17,6,14.99,11.03,1019,58,4.6,240,0.0,75,1,9
9,9,1,18,6,14.15,10.7,1019,71,4.6,250,0.0,75,1,9
9,9,1,19,6,13.55,11.27,1020,76,3.1,250,0.0,75,1,9
9,9,1,20,6,13.05,10.54,1020,81,3.6,250,0.0,75,1,8
8,9,1,21,6,12.63,10.01,1021,81,3.6,250,0.0,75,1,6
6,9,1,22,6,12.25,9.53,1021,81,3.6,250,0.0,75,1,8
8,9,1,23,6,11.65,8.44,1021,81,4.1,250,0.0,40,1,10
10,9,2,0,0,11.13,8.05,1021,87,4.1,240,0.0,40,1,10
10,9,2,1,0,11.08,8.69,1021,87,3.1,240,0.0,40,1,10
10,9,2,2,0,11.22,8.52,1021,87,3.6,230,0.0,20,1,19
19,9,2,3,0,11.14,8.42,1021,87,3.6,230,0.0,20,1,19
19,9,2,4,0,11.22,8.52,1020,87,3.6,230,0.0,75,1,16
16,9,2,5,0,11.3,8.88,1020,93,3.6,230,0.0,75,1,10
10,9,2,6,0,12.07,8.89,1020,87,4.6,240,0.0,75,1,18
18,9,2,7,0,12.3,9.88,1020,87,3.6,240,0.0,75,1,0
0,9,2,8,0,13.65,10.3,1021,82,5.1,230,0.0,75,1,1
1,9,2,9,0,14.57,10.73,1020,76,5.7,240,0.0,75,1,1
1,9,2,10,0,14.97,10.89,1021,76,6.2,250,0.0,75,1,0
0,9,2,11,0,15.11,10.72,1020,76,6.7,240,0.0,75,1,0
0,9,2,12,0,14.77,11.74,1020,82,5.1,240,0.25,75,2,18
18,9,2,13,0,14.67,12.91,1019,93,4.1,230,1.27,75,2,16
16,9,2,14,0,15.07,11.99,1020,87,5.7,240,0.0,75,1,15
15,9,2,15,0,14.91,13.6,1020,87,3.1,240,0.0,75,1,6
6,9,2,16,0,15.2,11.87,1019,82,5.7,250,0.25,75,3,6
6,9,2,16,0,15.2,11.87,1019,82,5.7,250,0.25,75,2,1
1,9,2,17,0,15.01,12.05,1019,82,5.1,250,0.0,75,1,3
3,9,2,18,0,14.51,11.67,1019,87,5.1,250,0.0,75,1,3
3,9,2,19,0,14.21,10.25,1019,82,6.2,250,0.0,75,1,0
0,9,2,20,0,13.75,10.01,1019,82,5.7,250,0.0,75,1,1
1,9,2,21,0,13.56,10.54,1020,82,4.6,240,0.0,75,1,2
2,9,2,22,0,13.3,10.46,1020,87,4.6,240,0.0,75,1,6
6,9,2,23,0,13.28,10.08,1020,87,5.1,250,0.0,75,1,6
6,9,3,0,1,13.49,10.7,1020,87,4.6,250,0.0,75,1,6
6,9,3,1,1,13.12,9.88,1020,87,5.1,230,0.0,75,1,6
6,9,3,2,1,13.75,11.13,1020,82,4.1,230,0.0,75,1,6
6,9,3,3,1,13.69,10.7,1019,82,4.6,220,0.0,75,1,6
6,9,3,4,1,13.8,11.1,1019,87,4.6,230,0.0,75,1,2
2,9,3,5,1,13.66,11.27,1019,87,4.1,220,0.0,75,1,0
0,9,3,6,1,13.97,11.67,1019,87,4.1,220,0.0,75,1,5
5,9,3,7,1,14.46,12.04,1019,82,4.1,220,0.0,75,1,0
0,9,3,8,1,15.05,12.73,1019,87,4.6,230,0.0,75,1,20
20,9,3,9,1,15.69,12.46,1019,87,6.2,220,0.0,75,1,17
17,9,3,10,1,17.4,14.78,1018,82,5.7,230,0.0,75,1,11
11,9,3,11,1,18.05,15.31,1018,77,5.7,230,0.0,75,3,9
9,9,3,12,1,19.22,16.53,1017,77,6.2,250,0.0,75,1,24
24,9,3,13,1,20.03,18.36,1017,72,4.6,240,0.0,75,1,20
20,9,3,14,1,20.02,17.27,1017,68,5.7,250,0.0,75,1,8
8,9,3,15,1,20.42,17.77,1016,72,6.2,240,0.0,75,1,0
0,9,3,16,1,19.9,18.92,1016,77,4.1,250,0.0,75,1,22
22,9,3,17,1,18.0,16.76,1015,88,4.6,270,0.3,75,2,25
25,9,3,18,1,17.11,15.89,1015,88,4.1,250,1.52,75,2,23
23,9,3,19,1,16.95,16.03,1015,88,3.6,240,0.0,75,1,29
29,9,3,20,1,16.46,15.02,1015,88,4.1,240,0.0,75,1,30
30,9,3,21,1,15.71,13.96,1014,93,4.6,250,0.24,75,3,30
30,9,3,22,1,15.02,13.39,1014,87,3.6,260,0.0,75,1,31
31,9,3,23,1,14.41,12.59,1015,87,3.6,250,0.0,75,1,31
31,9,4,0,2,13.99,9.88,1015,87,6.7,270,0.0,75,1,31
31,9,4,1,2,12.23,8.32,1015,87,5.7,280,1.02,75,2,31
31,9,4,2,2,11.5,8.17,1015,87,4.6,260,0.0,75,1,31
31,9,4,3,2,10.93,8.76,1014,93,3.1,250,0.0,75,1,31
31,9,4,4,2,10.33,6.96,1014,93,4.6,250,0.0,20,1,27
27,9,4,5,2,10.16,6.85,1014,87,4.1,250,0.0,20,1,22
22,9,4,6,2,10.15,7.19,1014,87,3.6,240,0.0,20,1,25
25,9,4,7,2,10.44,6.84,1014,87,4.6,240,0.0,20,1,0
0,9,4,8,2,11.71,7.39,1013,81,5.7,250,0.0,40,1,0
0,9,4,9,2,12.76,8.0,1013,81,6.7,250,0.0,75,1,19
19,9,4,10,2,13.33,8.68,1013,87,7.2,260,0.0,75,1,17
17,9,4,11,2,13.49,5.97,1014,93,11.8,280,0.3,75,2,9
9,9,4,12,2,15.05,5.79,1014,67,12.9,280,0.0,40,1,7
7,9,4,13,2,14.53,5.15,1014,67,12.9,290,0.25,40,2,5
5,9,4,14,2,14.81,5.15,1016,67,13.4,290,0.25,40,2,3
3,9,4,15,2,14.28,5.41,1016,71,12.4,300,0.0,40,1,2
2,9,4,16,2,13.75,5.17,1018,71,11.8,300,0.0,75,1,5
5,9,4,17,2,12.73,3.63,1018,81,12.9,320,0.3,75,2,0
0,9,4,18,2,11.77,4.72,1020,76,9.3,310,0.0,75,1,0
0,9,4,19,2,11.64,4.91,1021,76,8.8,310,0.3,75,2,0
0,9,4,20,2,10.68,3.95,1023,71,8.2,310,0.0,40,1,19
19,9,4,21,2,9.92,2.84,1024,66,8.2,300,0.0,20,1,16
16,9,4,22,2,9.42,3.65,1025,75,6.7,300,0.0,75,1,20
20,9,4,23,2,9.0,1.68,1025,75,8.8,300,0.0,75,1,21
21,9,5,0,3,7.94,1.75,1026,81,7.2,300,0.0,75,1,21
21,9,5,1,3,8.1,3.41,1027,81,5.1,280,0.0,75,1,21
21,9,5,2,3,7.7,2.37,1027,87,6.2,280,0.0,75,1,21
21,9,5,3,3,7.72,3.17,1027,87,5.1,270,0.0,75,1,21
21,9,5,4,3,7.7,2.93,1028,93,5.7,270,0.0,75,1,17
17,9,5,5,3,8.34,4.62,1028,87,4.1,260,0.0,75,1,12
12,9,5,6,3,8.37,4.65,1028,87,4.1,260,0.0,75,1,17
17,9,5,7,3,9.26,5.04,1028,87,5.1,260,0.0,75,1,0
0,9,5,8,3,10.49,6.91,1029,87,4.6,270,0.0,40,1,1
1,9,5,9,3,12.34,8.36,1029,76,5.1,270,0.0,75,1,0
0,9,5,10,3,14.02,8.37,1029,71,7.7,280,0.0,40,1,1
1,9,5,11,3,15.04,10.12,1029,67,6.7,270,0.0,40,1,1
1,9,5,12,3,15.61,8.49,1028,58,9.3,280,0.0,75,1,20
20,9,5,13,3,16.45,11.05,1028,59,7.2,260,0.0,75,1,17
17,9,5,14,3,16.83,10.04,1028,59,9.3,270,0.0,75,1,17
17,9,5,15,3,16.97,10.31,1027,55,8.8,280,0.0,40,1,5
5,9,5,16,3,16.82,11.15,1027,59,7.7,280,0.0,40,1,6
6,9,5,17,3,16.06,11.86,1026,63,5.7,250,0.0,40,1,8
8,9,5,18,3,15.58,10.21,1026,63,7.2,250,0.0,40,1,12
12,9,5,19,3,14.1,10.64,1026,71,4.6,250,0.0,75,1,5
5,9,5,20,3,13.47,9.31,1025,67,5.1,250,0.0,75,1,3
3,9,5,21,3,12.97,9.49,1025,76,4.6,250,0.0,75,1,3
3,9,5,22,3,12.61,8.45,1024,71,5.1,240,0.0,75,1,6
6,9,5,23,3,12.64,9.08,1024,76,4.6,240,0.0,75,1,7
7,9,6,0,4,12.52,8.16,1023,76,5.7,240,0.5,75,2,7
7,9,6,1,4,12.21,7.31,1021,81,6.7,230,0.0,75,1,7
7,9,6,2,4,12.16,7.6,1021,81,6.2,240,0.0,75,1,7
7,9,6,3,4,12.48,8.35,1020,81,5.7,240,0.0,75,1,7
7,9,6,4,4,12.87,9.26,1019,81,5.1,230,0.5,75,3,3
3,9,6,5,4,12.27,9.07,1018,93,5.1,230,0.5,75,3,19
19,9,6,6,4,13.01,9.61,1018,93,5.7,250,0.5,75,3,17
17,9,6,7,4,13.07,9.69,1019,93,5.7,250,0.5,75,3,0
0,9,6,8,4,13.52,10.28,1019,93,5.7,270,0.0,75,1,1
1,9,6,9,4,14.24,8.46,1020,82,8.8,280,0.0,75,1,0
0,9,6,10,4,14.64,7.68,1019,71,9.8,280,0.0,75,1,2
2,9,6,11,4,15.16,7.4,1019,67,10.8,280,0.0,40,1,1
1,9,6,12,4,16.07,9.0,1020,63,9.8,280,0.0,40,1,2
2,9,6,13,4,16.4,9.8,1020,58,8.8,280,0.0,40,1,1
1,9,6,14,4,16.2,9.98,1020,58,8.2,300,0.0,75,1,19
19,9,6,15,4,15.96,8.51,1020,63,10.3,290,0.0,75,1,13
13,9,6,16,4,16.03,8.89,1021,62,9.8,290,0.0,75,1,17
17,9,6,17,4,15.52,7.91,1021,62,10.3,300,0.0,75,1,18
18,9,6,18,4,14.7,10.05,1021,67,6.2,300,0.0,75,1,17
17,9,6,19,4,13.26,8.13,1022,71,6.7,300,0.0,75,1,17
17,9,6,20,4,12.89,8.62,1023,76,5.7,290,0.0,75,1,18
18,9,6,21,4,12.26,7.14,1023,76,6.7,290,0.0,75,1,15
